period,demand_type,demand_mwh,temperature_2m,fueltype,type-name_y,generation_mwh
2026-05-29 20:00:00,Day-ahead demand forecast,73989,31.2,SUN,Solar,28992
2026-05-29 20:00:00,Day-ahead demand forecast,73989,31.2,WAT,Hydro,46
2026-05-29 20:00:00,Day-ahead demand forecast,73989,31.2,WND,Wind,12550
2026-05-29 20:00:00,Net generation,75562,31.2,BAT,Battery storage,-930
2026-05-29 20:00:00,Net generation,75562,31.2,COL,Coal,4979
2026-05-29 20:00:00,Net generation,75562,31.2,NG,Natural Gas,25580
2026-05-29 20:00:00,Net generation,75562,31.2,NUC,Nuclear,4293
2026-05-29 20:00:00,Net generation,75562,31.2,OTH,Other,51
2026-05-29 20:00:00,Net generation,75562,31.2,SUN,Solar,28992
2026-05-29 20:00:00,Net generation,75562,31.2,WAT,Hydro,46
2026-05-29 20:00:00,Net generation,75562,31.2,WND,Wind,12550
2026-05-29 20:00:00,Total interchange,211,31.2,BAT,Battery storage,-930
2026-05-29 20:00:00,Total interchange,211,31.2,COL,Coal,4979
2026-05-29 20:00:00,Total interchange,211,31.2,NG,Natural Gas,25580
2026-05-29 20:00:00,Total interchange,211,31.2,NUC,Nuclear,4293
2026-05-29 20:00:00,Total interchange,211,31.2,OTH,Other,51
2026-05-29 20:00:00,Total interchange,211,31.2,SUN,Solar,28992
2026-05-29 20:00:00,Total interchange,211,31.2,WAT,Hydro,46
2026-05-29 20:00:00,Total interchange,211,31.2,WND,Wind,12550
2026-05-29 19:00:00,Demand,72824,30.9,BAT,Battery storage,-1096
2026-05-29 19:00:00,Demand,72824,30.9,COL,Coal,4899
2026-05-29 19:00:00,Demand,72824,30.9,NG,Natural Gas,25053
2026-05-29 19:00:00,Demand,72824,30.9,NUC,Nuclear,4271
2026-05-29 19:00:00,Demand,72824,30.9,OTH,Other,50
2026-05-29 19:00:00,Demand,72824,30.9,SUN,Solar,29313
2026-05-29 19:00:00,Demand,72824,30.9,WAT,Hydro,46
2026-05-29 19:00:00,Demand,72824,30.9,WND,Wind,10644
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,BAT,Battery storage,-1096
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,COL,Coal,4899
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,NG,Natural Gas,25053
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,NUC,Nuclear,4271
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,OTH,Other,50
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,SUN,Solar,29313
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,WAT,Hydro,46
2026-05-29 19:00:00,Day-ahead demand forecast,71470,30.9,WND,Wind,10644
2026-05-29 19:00:00,Net generation,73180,30.9,BAT,Battery storage,-1096
2026-05-29 19:00:00,Net generation,73180,30.9,COL,Coal,4899
2026-05-29 19:00:00,Net generation,73180,30.9,NG,Natural Gas,25053
2026-05-29 19:00:00,Net generation,73180,30.9,NUC,Nuclear,4271
2026-05-29 19:00:00,Net generation,73180,30.9,OTH,Other,50
2026-05-29 19:00:00,Net generation,73180,30.9,SUN,Solar,29313
2026-05-29 19:00:00,Net generation,73180,30.9,WAT,Hydro,46
2026-05-29 19:00:00,Net generation,73180,30.9,WND,Wind,10644
2026-05-29 19:00:00,Total interchange,356,30.9,BAT,Battery storage,-1096
2026-05-29 19:00:00,Total interchange,356,30.9,COL,Coal,4899
2026-05-29 19:00:00,Total interchange,356,30.9,NG,Natural Gas,25053
2026-05-29 19:00:00,Total interchange,356,30.9,NUC,Nuclear,4271
2026-05-29 19:00:00,Total interchange,356,30.9,OTH,Other,50
2026-05-29 19:00:00,Total interchange,356,30.9,SUN,Solar,29313
2026-05-29 19:00:00,Total interchange,356,30.9,WAT,Hydro,46
2026-05-29 19:00:00,Total interchange,356,30.9,WND,Wind,10644
2026-05-29 18:00:00,Demand,69416,30.2,BAT,Battery storage,-2094
2026-05-29 18:00:00,Demand,69416,30.2,COL,Coal,4880
2026-05-29 18:00:00,Demand,69416,30.2,NG,Natural Gas,25149
2026-05-29 18:00:00,Demand,69416,30.2,NUC,Nuclear,4222
2026-05-29 18:00:00,Demand,69416,30.2,OTH,Other,50
2026-05-29 18:00:00,Demand,69416,30.2,SUN,Solar,27957
2026-05-29 18:00:00,Demand,69416,30.2,WAT,Hydro,1
2026-05-29 18:00:00,Demand,69416,30.2,WND,Wind,9462
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,BAT,Battery storage,-2094
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,COL,Coal,4880
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,NG,Natural Gas,25149
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,NUC,Nuclear,4222
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,OTH,Other,50
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,SUN,Solar,27957
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,WAT,Hydro,1
2026-05-29 18:00:00,Day-ahead demand forecast,68325,30.2,WND,Wind,9462
2026-05-29 18:00:00,Net generation,69629,30.2,BAT,Battery storage,-2094
2026-05-29 18:00:00,Net generation,69629,30.2,COL,Coal,4880
2026-05-29 18:00:00,Net generation,69629,30.2,NG,Natural Gas,25149
2026-05-29 18:00:00,Net generation,69629,30.2,NUC,Nuclear,4222
2026-05-29 18:00:00,Net generation,69629,30.2,OTH,Other,50
2026-05-29 18:00:00,Net generation,69629,30.2,SUN,Solar,27957
2026-05-29 18:00:00,Net generation,69629,30.2,WAT,Hydro,1
2026-05-29 18:00:00,Net generation,69629,30.2,WND,Wind,9462
2026-05-29 18:00:00,Total interchange,213,30.2,BAT,Battery storage,-2094
2026-05-29 18:00:00,Total interchange,213,30.2,COL,Coal,4880
2026-05-29 18:00:00,Total interchange,213,30.2,NG,Natural Gas,25149
2026-05-29 18:00:00,Total interchange,213,30.2,NUC,Nuclear,4222
2026-05-29 18:00:00,Total interchange,213,30.2,OTH,Other,50
2026-05-29 18:00:00,Total interchange,213,30.2,SUN,Solar,27957
2026-05-29 18:00:00,Total interchange,213,30.2,WAT,Hydro,1
2026-05-29 18:00:00,Total interchange,213,30.2,WND,Wind,9462
2026-05-29 17:00:00,Demand,65915,29.4,BAT,Battery storage,-4145
2026-05-29 17:00:00,Demand,65915,29.4,COL,Coal,5011
2026-05-29 17:00:00,Demand,65915,29.4,NG,Natural Gas,25827
2026-05-29 17:00:00,Demand,65915,29.4,NUC,Nuclear,4172
2026-05-29 17:00:00,Demand,65915,29.4,OTH,Other,50
2026-05-29 17:00:00,Demand,65915,29.4,SUN,Solar,27253
2026-05-29 17:00:00,Demand,65915,29.4,WAT,Hydro,18
2026-05-29 17:00:00,Demand,65915,29.4,WND,Wind,7735
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,BAT,Battery storage,-4145
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,COL,Coal,5011
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,NG,Natural Gas,25827
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,NUC,Nuclear,4172
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,OTH,Other,50
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,SUN,Solar,27253
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,WAT,Hydro,18
2026-05-29 17:00:00,Day-ahead demand forecast,65173,29.4,WND,Wind,7735
2026-05-29 17:00:00,Net generation,65921,29.4,BAT,Battery storage,-4145
2026-05-29 17:00:00,Net generation,65921,29.4,COL,Coal,5011
2026-05-29 17:00:00,Net generation,65921,29.4,NG,Natural Gas,25827
2026-05-29 17:00:00,Net generation,65921,29.4,NUC,Nuclear,4172
2026-05-29 17:00:00,Net generation,65921,29.4,OTH,Other,50
2026-05-29 17:00:00,Net generation,65921,29.4,SUN,Solar,27253
2026-05-29 17:00:00,Net generation,65921,29.4,WAT,Hydro,18
2026-05-29 17:00:00,Net generation,65921,29.4,WND,Wind,7735
2026-05-29 17:00:00,Total interchange,6,29.4,BAT,Battery storage,-4145
2026-05-29 17:00:00,Total interchange,6,29.4,COL,Coal,5011
2026-05-29 17:00:00,Total interchange,6,29.4,NG,Natural Gas,25827
2026-05-29 17:00:00,Total interchange,6,29.4,NUC,Nuclear,4172
2026-05-29 17:00:00,Total interchange,6,29.4,OTH,Other,50
2026-05-29 17:00:00,Total interchange,6,29.4,SUN,Solar,27253
2026-05-29 17:00:00,Total interchange,6,29.4,WAT,Hydro,18
2026-05-29 17:00:00,Total interchange,6,29.4,WND,Wind,7735
2026-05-29 16:00:00,Demand,62116,28.4,BAT,Battery storage,-5733
2026-05-29 16:00:00,Demand,62116,28.4,COL,Coal,5009
2026-05-29 16:00:00,Demand,62116,28.4,NG,Natural Gas,25348
2026-05-29 16:00:00,Demand,62116,28.4,NUC,Nuclear,4062
2026-05-29 16:00:00,Demand,62116,28.4,OTH,Other,50
2026-05-29 16:00:00,Demand,62116,28.4,SUN,Solar,27026
2026-05-29 16:00:00,Demand,62116,28.4,WAT,Hydro,0
2026-05-29 16:00:00,Demand,62116,28.4,WND,Wind,6493
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,BAT,Battery storage,-5733
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,COL,Coal,5009
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,NG,Natural Gas,25348
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,NUC,Nuclear,4062
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,OTH,Other,50
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,SUN,Solar,27026
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,WAT,Hydro,0
2026-05-29 16:00:00,Day-ahead demand forecast,61593,28.4,WND,Wind,6493
2026-05-29 16:00:00,Net generation,62255,28.4,BAT,Battery storage,-5733
2026-05-29 16:00:00,Net generation,62255,28.4,COL,Coal,5009
2026-05-29 16:00:00,Net generation,62255,28.4,NG,Natural Gas,25348
2026-05-29 16:00:00,Net generation,62255,28.4,NUC,Nuclear,4062
2026-05-29 16:00:00,Net generation,62255,28.4,OTH,Other,50
2026-05-29 16:00:00,Net generation,62255,28.4,SUN,Solar,27026
2026-05-29 16:00:00,Net generation,62255,28.4,WAT,Hydro,0
2026-05-29 16:00:00,Net generation,62255,28.4,WND,Wind,6493
2026-05-29 16:00:00,Total interchange,139,28.4,BAT,Battery storage,-5733
2026-05-29 16:00:00,Total interchange,139,28.4,COL,Coal,5009
2026-05-29 16:00:00,Total interchange,139,28.4,NG,Natural Gas,25348
2026-05-29 16:00:00,Total interchange,139,28.4,NUC,Nuclear,4062
2026-05-29 16:00:00,Total interchange,139,28.4,OTH,Other,50
2026-05-29 16:00:00,Total interchange,139,28.4,SUN,Solar,27026
2026-05-29 16:00:00,Total interchange,139,28.4,WAT,Hydro,0
2026-05-29 16:00:00,Total interchange,139,28.4,WND,Wind,6493
2026-05-29 15:00:00,Demand,58480,27.2,BAT,Battery storage,-4514
2026-05-29 15:00:00,Demand,58480,27.2,COL,Coal,5190
2026-05-29 15:00:00,Demand,58480,27.2,NG,Natural Gas,24687
2026-05-29 15:00:00,Demand,58480,27.2,NUC,Nuclear,3973
2026-05-29 15:00:00,Demand,58480,27.2,OTH,Other,50
2026-05-29 15:00:00,Demand,58480,27.2,SUN,Solar,23980
2026-05-29 15:00:00,Demand,58480,27.2,WAT,Hydro,0
2026-05-29 15:00:00,Demand,58480,27.2,WND,Wind,5384
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,BAT,Battery storage,-4514
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,COL,Coal,5190
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,NG,Natural Gas,24687
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,NUC,Nuclear,3973
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,OTH,Other,50
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,SUN,Solar,23980
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,WAT,Hydro,0
2026-05-29 15:00:00,Day-ahead demand forecast,58052,27.2,WND,Wind,5384
2026-05-29 15:00:00,Net generation,58751,27.2,BAT,Battery storage,-4514
2026-05-29 15:00:00,Net generation,58751,27.2,COL,Coal,5190
2026-05-29 15:00:00,Net generation,58751,27.2,NG,Natural Gas,24687
2026-05-29 15:00:00,Net generation,58751,27.2,NUC,Nuclear,3973
2026-05-29 15:00:00,Net generation,58751,27.2,OTH,Other,50
2026-05-29 15:00:00,Net generation,58751,27.2,SUN,Solar,23980
2026-05-29 15:00:00,Net generation,58751,27.2,WAT,Hydro,0
2026-05-29 15:00:00,Net generation,58751,27.2,WND,Wind,5384
2026-05-29 15:00:00,Total interchange,271,27.2,BAT,Battery storage,-4514
2026-05-29 15:00:00,Total interchange,271,27.2,COL,Coal,5190
2026-05-29 15:00:00,Total interchange,271,27.2,NG,Natural Gas,24687
2026-05-29 15:00:00,Total interchange,271,27.2,NUC,Nuclear,3973
2026-05-29 15:00:00,Total interchange,271,27.2,OTH,Other,50
2026-05-29 15:00:00,Total interchange,271,27.2,SUN,Solar,23980
2026-05-29 15:00:00,Total interchange,271,27.2,WAT,Hydro,0
2026-05-29 15:00:00,Total interchange,271,27.2,WND,Wind,5384
2026-05-29 14:00:00,Demand,55248,25.7,BAT,Battery storage,-1218
2026-05-29 14:00:00,Demand,55248,25.7,COL,Coal,5465
2026-05-29 14:00:00,Demand,55248,25.7,NG,Natural Gas,26673
2026-05-29 14:00:00,Demand,55248,25.7,NUC,Nuclear,3970
2026-05-29 14:00:00,Demand,55248,25.7,OTH,Other,50
2026-05-29 14:00:00,Demand,55248,25.7,SUN,Solar,15363
2026-05-29 14:00:00,Demand,55248,25.7,WAT,Hydro,0
2026-05-29 14:00:00,Demand,55248,25.7,WND,Wind,5192
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,BAT,Battery storage,-1218
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,COL,Coal,5465
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,NG,Natural Gas,26673
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,NUC,Nuclear,3970
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,OTH,Other,50
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,SUN,Solar,15363
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,WAT,Hydro,0
2026-05-29 14:00:00,Day-ahead demand forecast,54702,25.7,WND,Wind,5192
2026-05-29 14:00:00,Net generation,55494,25.7,BAT,Battery storage,-1218
2026-05-29 14:00:00,Net generation,55494,25.7,COL,Coal,5465
2026-05-29 14:00:00,Net generation,55494,25.7,NG,Natural Gas,26673
2026-05-29 14:00:00,Net generation,55494,25.7,NUC,Nuclear,3970
2026-05-29 14:00:00,Net generation,55494,25.7,OTH,Other,50
2026-05-29 14:00:00,Net generation,55494,25.7,SUN,Solar,15363
2026-05-29 14:00:00,Net generation,55494,25.7,WAT,Hydro,0
2026-05-29 14:00:00,Net generation,55494,25.7,WND,Wind,5192
2026-05-29 14:00:00,Total interchange,246,25.7,BAT,Battery storage,-1218
2026-05-29 14:00:00,Total interchange,246,25.7,COL,Coal,5465
2026-05-29 14:00:00,Total interchange,246,25.7,NG,Natural Gas,26673
2026-05-29 14:00:00,Total interchange,246,25.7,NUC,Nuclear,3970
2026-05-29 14:00:00,Total interchange,246,25.7,OTH,Other,50
2026-05-29 14:00:00,Total interchange,246,25.7,SUN,Solar,15363
2026-05-29 14:00:00,Total interchange,246,25.7,WAT,Hydro,0
2026-05-29 14:00:00,Total interchange,246,25.7,WND,Wind,5192
2026-05-29 13:00:00,Demand,52441,24.0,BAT,Battery storage,170
2026-05-29 13:00:00,Demand,52441,24.0,COL,Coal,5710
2026-05-29 13:00:00,Demand,52441,24.0,NG,Natural Gas,28521
2026-05-29 13:00:00,Demand,52441,24.0,NUC,Nuclear,3916
2026-05-29 13:00:00,Demand,52441,24.0,OTH,Other,50
2026-05-29 13:00:00,Demand,52441,24.0,SUN,Solar,6119
2026-05-29 13:00:00,Demand,52441,24.0,WAT,Hydro,0
2026-05-29 13:00:00,Demand,52441,24.0,WND,Wind,7956
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,BAT,Battery storage,170
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,COL,Coal,5710
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,NG,Natural Gas,28521
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,NUC,Nuclear,3916
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,OTH,Other,50
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,SUN,Solar,6119
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,WAT,Hydro,0
2026-05-29 13:00:00,Day-ahead demand forecast,51775,24.0,WND,Wind,7956
2026-05-29 13:00:00,Net generation,52442,24.0,BAT,Battery storage,170
2026-05-29 13:00:00,Net generation,52442,24.0,COL,Coal,5710
2026-05-29 13:00:00,Net generation,52442,24.0,NG,Natural Gas,28521
2026-05-29 13:00:00,Net generation,52442,24.0,NUC,Nuclear,3916
2026-05-29 13:00:00,Net generation,52442,24.0,OTH,Other,50
2026-05-29 13:00:00,Net generation,52442,24.0,SUN,Solar,6119
2026-05-29 13:00:00,Net generation,52442,24.0,WAT,Hydro,0
2026-05-29 13:00:00,Net generation,52442,24.0,WND,Wind,7956
2026-05-29 13:00:00,Total interchange,1,24.0,BAT,Battery storage,170
2026-05-29 13:00:00,Total interchange,1,24.0,COL,Coal,5710
2026-05-29 13:00:00,Total interchange,1,24.0,NG,Natural Gas,28521
2026-05-29 13:00:00,Total interchange,1,24.0,NUC,Nuclear,3916
2026-05-29 13:00:00,Total interchange,1,24.0,OTH,Other,50
2026-05-29 13:00:00,Total interchange,1,24.0,SUN,Solar,6119
2026-05-29 13:00:00,Total interchange,1,24.0,WAT,Hydro,0
2026-05-29 13:00:00,Total interchange,1,24.0,WND,Wind,7956
2026-05-29 12:00:00,Demand,50674,22.5,BAT,Battery storage,2077
2026-05-29 12:00:00,Demand,50674,22.5,COL,Coal,5721
2026-05-29 12:00:00,Demand,50674,22.5,NG,Natural Gas,29788
2026-05-29 12:00:00,Demand,50674,22.5,NUC,Nuclear,3855
2026-05-29 12:00:00,Demand,50674,22.5,OTH,Other,50
2026-05-29 12:00:00,Demand,50674,22.5,SUN,Solar,292
2026-05-29 12:00:00,Demand,50674,22.5,WAT,Hydro,1
2026-05-29 12:00:00,Demand,50674,22.5,WND,Wind,8889
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,BAT,Battery storage,2077
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,COL,Coal,5721
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,NG,Natural Gas,29788
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,NUC,Nuclear,3855
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,OTH,Other,50
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,SUN,Solar,292
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,WAT,Hydro,1
2026-05-29 12:00:00,Day-ahead demand forecast,50350,22.5,WND,Wind,8889
2026-05-29 12:00:00,Net generation,50674,22.5,BAT,Battery storage,2077
2026-05-29 12:00:00,Net generation,50674,22.5,COL,Coal,5721
2026-05-29 12:00:00,Net generation,50674,22.5,NG,Natural Gas,29788
2026-05-29 12:00:00,Net generation,50674,22.5,NUC,Nuclear,3855
2026-05-29 12:00:00,Net generation,50674,22.5,OTH,Other,50
2026-05-29 12:00:00,Net generation,50674,22.5,SUN,Solar,292
2026-05-29 12:00:00,Net generation,50674,22.5,WAT,Hydro,1
2026-05-29 12:00:00,Net generation,50674,22.5,WND,Wind,8889
2026-05-29 12:00:00,Total interchange,0,22.5,BAT,Battery storage,2077
2026-05-29 12:00:00,Total interchange,0,22.5,COL,Coal,5721
2026-05-29 12:00:00,Total interchange,0,22.5,NG,Natural Gas,29788
2026-05-29 12:00:00,Total interchange,0,22.5,NUC,Nuclear,3855
2026-05-29 12:00:00,Total interchange,0,22.5,OTH,Other,50
2026-05-29 12:00:00,Total interchange,0,22.5,SUN,Solar,292
2026-05-29 12:00:00,Total interchange,0,22.5,WAT,Hydro,1
2026-05-29 12:00:00,Total interchange,0,22.5,WND,Wind,8889
2026-05-29 11:00:00,Demand,49688,22.5,BAT,Battery storage,1031
2026-05-29 11:00:00,Demand,49688,22.5,COL,Coal,5520
2026-05-29 11:00:00,Demand,49688,22.5,NG,Natural Gas,28264
2026-05-29 11:00:00,Demand,49688,22.5,NUC,Nuclear,3845
2026-05-29 11:00:00,Demand,49688,22.5,OTH,Other,51
2026-05-29 11:00:00,Demand,49688,22.5,SUN,Solar,1
2026-05-29 11:00:00,Demand,49688,22.5,WAT,Hydro,18
2026-05-29 11:00:00,Demand,49688,22.5,WND,Wind,10962
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,BAT,Battery storage,1031
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,COL,Coal,5520
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,NG,Natural Gas,28264
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,NUC,Nuclear,3845
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,OTH,Other,51
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,SUN,Solar,1
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,WAT,Hydro,18
2026-05-29 11:00:00,Day-ahead demand forecast,49146,22.5,WND,Wind,10962
2026-05-29 11:00:00,Net generation,49693,22.5,BAT,Battery storage,1031
2026-05-29 11:00:00,Net generation,49693,22.5,COL,Coal,5520
2026-05-29 11:00:00,Net generation,49693,22.5,NG,Natural Gas,28264
2026-05-29 11:00:00,Net generation,49693,22.5,NUC,Nuclear,3845
2026-05-29 11:00:00,Net generation,49693,22.5,OTH,Other,51
2026-05-29 11:00:00,Net generation,49693,22.5,SUN,Solar,1
2026-05-29 11:00:00,Net generation,49693,22.5,WAT,Hydro,18
2026-05-29 11:00:00,Net generation,49693,22.5,WND,Wind,10962
2026-05-29 11:00:00,Total interchange,5,22.5,BAT,Battery storage,1031
2026-05-29 11:00:00,Total interchange,5,22.5,COL,Coal,5520
2026-05-29 11:00:00,Total interchange,5,22.5,NG,Natural Gas,28264
2026-05-29 11:00:00,Total interchange,5,22.5,NUC,Nuclear,3845
2026-05-29 11:00:00,Total interchange,5,22.5,OTH,Other,51
2026-05-29 11:00:00,Total interchange,5,22.5,SUN,Solar,1
2026-05-29 11:00:00,Total interchange,5,22.5,WAT,Hydro,18
2026-05-29 11:00:00,Total interchange,5,22.5,WND,Wind,10962
2026-05-29 10:00:00,Demand,48821,22.7,BAT,Battery storage,125
2026-05-29 10:00:00,Demand,48821,22.7,COL,Coal,4681
2026-05-29 10:00:00,Demand,48821,22.7,NG,Natural Gas,26996
2026-05-29 10:00:00,Demand,48821,22.7,NUC,Nuclear,3845
2026-05-29 10:00:00,Demand,48821,22.7,OTH,Other,50
2026-05-29 10:00:00,Demand,48821,22.7,SUN,Solar,1
2026-05-29 10:00:00,Demand,48821,22.7,WAT,Hydro,18
2026-05-29 10:00:00,Demand,48821,22.7,WND,Wind,13302
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,BAT,Battery storage,125
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,COL,Coal,4681
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,NG,Natural Gas,26996
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,NUC,Nuclear,3845
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,OTH,Other,50
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,SUN,Solar,1
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,WAT,Hydro,18
2026-05-29 10:00:00,Day-ahead demand forecast,47851,22.7,WND,Wind,13302
2026-05-29 10:00:00,Net generation,49019,22.7,BAT,Battery storage,125
2026-05-29 10:00:00,Net generation,49019,22.7,COL,Coal,4681
2026-05-29 10:00:00,Net generation,49019,22.7,NG,Natural Gas,26996
2026-05-29 10:00:00,Net generation,49019,22.7,NUC,Nuclear,3845
2026-05-29 10:00:00,Net generation,49019,22.7,OTH,Other,50
2026-05-29 10:00:00,Net generation,49019,22.7,SUN,Solar,1
2026-05-29 10:00:00,Net generation,49019,22.7,WAT,Hydro,18
2026-05-29 10:00:00,Net generation,49019,22.7,WND,Wind,13302
2026-05-29 10:00:00,Total interchange,198,22.7,BAT,Battery storage,125
2026-05-29 10:00:00,Total interchange,198,22.7,COL,Coal,4681
2026-05-29 10:00:00,Total interchange,198,22.7,NG,Natural Gas,26996
2026-05-29 10:00:00,Total interchange,198,22.7,NUC,Nuclear,3845
2026-05-29 10:00:00,Total interchange,198,22.7,OTH,Other,50
2026-05-29 10:00:00,Total interchange,198,22.7,SUN,Solar,1
2026-05-29 10:00:00,Total interchange,198,22.7,WAT,Hydro,18
2026-05-29 10:00:00,Total interchange,198,22.7,WND,Wind,13302
2026-05-29 09:00:00,Demand,49042,22.9,BAT,Battery storage,-617
2026-05-29 09:00:00,Demand,49042,22.9,COL,Coal,4285
